num_steps,num_episodes,rew_mean,rew_std
850000,46,20.155555555555555,7.87105966480458
860000,39,23.63157894736842,5.546079946239786
870000,46,20.355555555555554,6.146925358097713
880000,43,22.666666666666668,6.435269878777301
890000,43,22.61904761904762,6.343171735370176
900000,42,22.804878048780488,7.994569840607273
910000,43,22.547619047619047,6.004769457342027
920000,47,21.347826086956523,6.689438110231966
930000,44,21.441860465116278,7.311355696453627
940000,45,21.863636363636363,7.970373862255913
950000,44,22.88372093023256,6.83768389430216
960000,44,23.0,5.640385934346345
970000,44,22.25581395348837,6.419784185519207
980000,43,22.452380952380953,8.021407016324627
990000,46,21.511111111111113,7.057296373170496
1000000,44,22.651162790697676,8.157985732155783
1010000,44,23.232558139534884,6.839819150683859
1020000,41,24.25,7.598519592657507
1030000,41,24.5,6.496152707564686
1040000,49,20.0,7.939878252635028
1050000,47,21.0,5.981856626136418
1060000,43,22.11904761904762,7.709617929364596
1070000,41,23.05,7.06027619856334
1080000,41,23.275,7.739468651012161
1090000,40,23.0,9.16515138991168
1100000,40,23.564102564102566,8.752420534929172
1110000,38,24.2972972972973,9.761659320801874
1120000,39,24.526315789473685,7.545430273055352
1130000,37,25.083333333333332,8.734907618922545
1140000,39,24.236842105263158,8.53609737812037
1150000,40,23.666666666666668,7.101221755962168
1160000,42,22.829268292682926,9.119537961724603
1170000,42,22.829268292682926,9.440190260134127
1180000,43,22.0,10.0
1190000,34,27.757575757575758,10.68851069091084
1200000,41,23.1,11.248999955551605
1210000,41,23.0,10.59245014149229
1220000,42,22.48780487804878,10.217445509637683
1230000,39,24.157894736842106,10.077401283093703
1240000,41,23.55,10.1438404955914
1250000,40,23.76923076923077,10.405771422410906
1260000,37,26.47222222222222,9.719642514891374
1270000,39,24.105263157894736,10.80640520024122
1280000,40,24.641025641025642,10.785762646708735
1290000,40,23.666666666666668,10.973939603777234
1300000,37,25.77777777777778,9.87733407327411
1310000,44,22.0,8.757720846122275
1320000,38,24.756756756756758,10.688223894638146
1330000,43,21.357142857142858,11.162909307957628
1340000,44,20.46511627906977,11.975457144664185
1350000,39,24.157894736842106,11.008432929707434
1360000,43,22.452380952380953,10.026636859486741
1370000,37,26.305555555555557,9.817273451661176
1380000,36,26.771428571428572,10.085592876646835
1390000,36,26.514285714285716,10.346487129377167
1400000,38,24.62162162162162,10.164462074415704
1410000,44,22.023255813953487,10.471419290517167
1420000,43,22.047619047619047,9.638594001775662
1430000,38,25.27027027027027,10.3887898227372
1440000,35,27.558823529411764,11.466552834659359
1450000,36,27.428571428571427,9.084636054619796
1460000,40,24.358974358974358,8.28185281972263
1470000,40,23.641025641025642,10.52831878240576
1480000,35,27.147058823529413,11.767683446729105
1490000,43,23.261904761904763,9.658599730438905
1500000,40,24.333333333333332,8.870386726843464
1510000,37,25.97222222222222,10.0733038580837
1520000,40,23.871794871794872,10.056709680553977
1530000,37,25.833333333333332,9.322910847297997
1540000,35,27.794117647058822,10.626768120743085
1550000,34,27.848484848484848,11.364808020405778
1560000,31,29.7,11.739250401963492
1570000,40,23.53846153846154,12.943360150753376
1580000,37,26.916666666666668,11.206087135520983
1590000,31,30.466666666666665,10.098624768859482
1600000,39,23.710526315789473,13.585805081885713
1610000,40,23.05128205128205,11.571292324051457
1620000,36,26.0,12.085410330524274
1630000,43,20.738095238095237,11.822213804064996
1640000,46,20.68888888888889,11.254277650391373
1650000,32,30.548387096774192,12.1544859889922
1660000,38,24.594594594594593,12.662904878849151
1670000,32,28.93548387096774,12.823706584771832
1680000,36,23.885714285714286,15.609102524894027
1690000,34,26.575757575757574,13.731252349758401
1700000,42,22.585365853658537,12.63748896360252
1710000,43,21.571428571428573,12.983767992863896
1720000,36,26.65714285714286,14.459683571212471
1730000,35,27.0,13.48637656826979
1740000,39,24.31578947368421,10.870300589360308
1750000,32,29.193548387096776,13.47738692687462
1760000,37,26.02777777777778,11.929156883477443
1770000,32,28.548387096774192,11.929466661083303
1780000,32,28.387096774193548,12.132806550715559
1790000,34,28.242424242424242,12.711317560467469
1800000,36,26.37142857142857,13.437869121650658
1810000,32,29.451612903225808,15.518643750346099
1820000,39,24.18421052631579,13.591512953925744
1830000,32,29.032258064516128,13.794538121949527
1840000,37,25.27777777777778,15.27454511254138
1850000,31,30.266666666666666,15.222643951984454
1860000,37,25.694444444444443,13.471821299876364
1870000,30,31.344827586206897,14.627031805975951
1880000,33,29.90625,12.53335393809255
1890000,35,27.235294117647058,12.35041991076896
1900000,39,24.81578947368421,11.670600181107124
1910000,34,28.545454545454547,13.584953595332147
1920000,37,25.444444444444443,12.608296308481538
1930000,30,31.551724137931036,13.322488653547435
1940000,32,30.225806451612904,14.32730233126848
1950000,38,25.054054054054053,14.362010598433304
1960000,43,22.261904761904763,11.186853516962548
1970000,37,26.38888888888889,13.685510946857017
1980000,29,32.285714285714285,10.960504233894738
1990000,31,30.766666666666666,14.263434213244564
2000000,36,26.771428571428572,14.067359817851322
2010000,37,26.5,13.162446581088183
2020000,33,29.28125,12.155848322412549
2030000,33,29.0625,13.601326911371553
2040000,32,30.612903225806452,11.372511906133617
2050000,34,29.454545454545453,12.4196591694095
2060000,31,31.533333333333335,15.10790815728269
2070000,31,32.233333333333334,14.01114635646285
2080000,29,33.035714285714285,13.213851344212207
2090000,32,30.032258064516128,14.414338450503397
2100000,35,29.58823529411765,13.40789417834053
2110000,33,30.78125,12.953605615329657
2120000,33,30.5,13.411748581001659
2130000,36,26.914285714285715,13.805529800091863
2140000,33,30.28125,12.550483992161418
2150000,35,28.794117647058822,16.22956527228427
2160000,29,35.392857142857146,12.095864953759685
2170000,32,32.03225806451613,13.667677601925533
2180000,34,29.181818181818183,14.625537121355723
2190000,32,32.935483870967744,12.35218534634196
2200000,31,33.13333333333333,14.609890105298154
2210000,29,34.57142857142857,16.36509476081982
2220000,33,30.125,15.51763110142782
2230000,36,28.228571428571428,14.388657664554923
2240000,34,30.333333333333332,15.03867069130833
2250000,26,38.72,14.146434179679344
2260000,36,28.02857142857143,13.521381405094704
2270000,29,36.82142857142857,19.453338992553018
2280000,30,35.13793103448276,18.854660336612717
2290000,33,30.6875,12.780447713206295
2300000,27,36.30769230769231,16.10248244303972
2310000,30,34.06896551724138,16.970422615758032
2320000,28,38.18518518518518,16.905044254955463
2330000,27,38.23076923076923,15.981498178320724
2340000,28,36.44444444444444,16.37824513127847
2350000,31,33.666666666666664,15.809982781633748
2360000,32,32.74193548387097,16.242055610280694
2370000,32,32.32258064516129,16.420653982446566
2380000,30,35.62068965517241,13.6240502183441
2390000,28,37.333333333333336,19.57511647947938
2400000,30,34.96551724137931,18.989076276530927
2410000,38,26.783783783783782,20.37637096715429
2420000,28,37.96296296296296,19.309336604599842
2430000,30,35.241379310344826,18.88377368118805
2440000,26,41.64,18.9438749995876
2450000,29,36.25,17.77362612733501
2460000,28,37.2962962962963,16.509962906423134
2470000,31,33.1,18.069034285207387
2480000,33,30.96875,17.172806219063325
2490000,28,38.48148148148148,14.79832415529585
2500000,29,36.642857142857146,18.687685566616715
2510000,26,42.04,17.835873962326602
2520000,29,36.5,16.566963684220646
2530000,24,44.73913043478261,14.201094236175107
2540000,36,27.942857142857143,17.637529559992007
2550000,27,37.92307692307692,17.637205161735796
2560000,30,34.51724137931034,15.428635914529687
2570000,29,35.75,16.47861167869256
2580000,25,42.75,12.149245518412519
2590000,28,38.7037037037037,17.91298890380285
2600000,26,40.0,18.365184453198392
2610000,26,40.88,18.3440889662038
2620000,27,40.07692307692308,16.07894724099492
2630000,27,39.84615384615385,18.56318173095149
2640000,29,37.535714285714285,20.548691551770293
2650000,29,35.17857142857143,19.984017848965085
2660000,31,33.93333333333333,17.48319828355848
2670000,25,45.208333333333336,16.839881152259426
2680000,24,47.69565217391305,16.994717293294908
2690000,26,42.52,18.275929524924305
2700000,25,45.25,18.246575021082723
2710000,27,40.88461538461539,19.169942263620218
2720000,28,39.0,19.344824171395878
2730000,26,41.92,17.874943356553608
2740000,28,37.77777777777778,21.55154601884675
2750000,26,42.68,21.362996044562664
2760000,28,38.48148148148148,19.318711655476275
2770000,26,43.2,21.471842026244513
2780000,21,53.75,11.143944544011335
2790000,25,43.916666666666664,20.74029224052116
2800000,23,48.59090909090909,20.01512857567561
2810000,25,42.333333333333336,18.807504412394064
2820000,26,41.4,19.29974093090371
2830000,29,38.535714285714285,17.522398202743545
2840000,27,42.07692307692308,20.62844018288097
2850000,28,38.18518518518518,18.04733906114496
2860000,27,42.61538461538461,20.441430258323834
2870000,30,37.206896551724135,19.541960707657847
2880000,29,37.857142857142854,23.440981034008253
2890000,29,38.82142857142857,22.51991748815855
2900000,28,40.96296296296296,22.969353949349124
2910000,25,47.25,20.25514337972786
2920000,24,47.26086956521739,19.262979568398862
2930000,28,39.44444444444444,19.750918090866023
2940000,25,44.125,18.86423534098321
2950000,26,45.16,19.71127596072867
2960000,27,42.69230769230769,23.348149705588153
2970000,26,42.48,21.46274912493737
2980000,28,39.925925925925924,19.248715062311785
2990000,21,54.45,14.486114040694282
3000000,25,48.625,19.60614805785845
3010000,27,42.69230769230769,23.66231868274508
3020000,25,47.5,18.918685648497537
3030000,25,46.125,21.04422426700495
3040000,25,45.458333333333336,19.059073007071692
3050000,23,52.0,17.14377703159636
3060000,23,50.95454545454545,19.274281669735387
3070000,24,47.65217391304348,18.01354247962922
3080000,28,41.592592592592595,20.872202423778962
3090000,26,44.6,20.641705355905067
3100000,26,45.16,20.003359717807406
3110000,26,44.2,19.77473135089324
3120000,24,49.95652173913044,21.287837435594767
3130000,25,46.666666666666664,18.354533197248273
3140000,61,15.616666666666667,2.4089532074234143
3150000,63,15.274193548387096,2.457177470967318
3160000,60,15.661016949152541,2.267008552999689
3170000,60,15.76271186440678,2.2649801364852618
3180000,55,16.666666666666668,2.457038265277331
3190000,55,16.48148148148148,2.9485761833326136
3200000,58,15.789473684210526,3.6646095127429916
3210000,54,17.07547169811321,2.8539879850851375
3220000,55,16.944444444444443,2.9022128636908833
3230000,56,16.29090909090909,3.85497424716184
3240000,63,14.693548387096774,3.0669345296156894
3250000,63,14.629032258064516,2.5351329478896263
3260000,61,14.983333333333333,2.6171973984058257
3270000,59,15.655172413793103,3.564923581605541
3280000,58,16.403508771929825,3.693805383995661
3290000,59,15.689655172413794,2.847908467580133
3300000,61,15.516666666666667,3.4712709808112394
3310000,59,15.913793103448276,3.8875773980924593
3320000,59,15.982758620689655,4.015020845526445
3330000,57,16.875,4.140662904139178
3340000,53,18.307692307692307,4.321406740057889
3350000,53,18.0,5.053559294048259
3360000,54,17.849056603773583,5.278636996798115
3370000,51,19.26,7.929211814550043
3380000,50,20.0,4.389226141639205
3390000,51,19.36,4.058374058659453
3400000,51,18.84,4.5270741102835945
3410000,49,19.875,7.739576323460262
3420000,48,20.617021276595743,6.124777691108857
3430000,51,18.78,5.193418912431386
3440000,47,19.543478260869566,7.750754582448956
3450000,47,19.434782608695652,9.317240153778146
3460000,43,21.738095238095237,10.913206337385832
3470000,37,25.72222222222222,14.080347042580525
3480000,49,19.5625,10.9580758841748
3490000,42,21.926829268292682,10.811895535400426
3500000,44,21.6046511627907,11.928351091497664
3510000,46,21.511111111111113,11.867082805853663
3520000,35,27.91176470588235,15.26889889141982
3530000,35,28.147058823529413,17.347880618038513
3540000,35,29.205882352941178,17.896400248891176
3550000,29,36.892857142857146,20.728412670456333
3560000,29,39.107142857142854,22.06377005363299
3570000,39,26.842105263157894,18.326751105806586
3580000,38,26.864864864864863,17.57018691491305
3590000,29,36.857142857142854,18.77824403344444
3600000,35,30.558823529411764,21.180167161022553
3610000,31,35.3,21.628915830434035
3620000,44,23.3953488372093,15.35038751860473
3630000,33,31.28125,18.85012330032618
3640000,38,28.216216216216218,19.40901871050162
3650000,36,28.457142857142856,19.855683399603905
3660000,27,40.03846153846154,18.877093911834336
3670000,32,33.25806451612903,20.389699711335094
3680000,31,35.2,21.354780885475424
3690000,31,34.733333333333334,18.536330692873268
3700000,34,30.060606060606062,16.007459234614405
3710000,25,40.75,18.20084704988571
3720000,28,40.074074074074076,20.596522406798975
3730000,34,30.606060606060606,20.490854418110672
3740000,34,30.09090909090909,19.073007479814734
3750000,27,41.03846153846154,20.383780824715984
3760000,30,34.93103448275862,19.877089626836565
3770000,31,33.666666666666664,20.61768388759729
3780000,28,38.888888888888886,20.973233971180427
3790000,30,36.206896551724135,20.763660746842984
3800000,25,43.083333333333336,17.736301443336174
3810000,31,33.36666666666667,20.1336920497845
3820000,24,45.608695652173914,17.74637533213787
3830000,27,42.34615384615385,19.42231529352118
3840000,29,38.392857142857146,19.952334782308213
3850000,31,34.833333333333336,18.615555025002315
3860000,25,42.291666666666664,18.72271162400243
3870000,28,39.2962962962963,19.860280134563048
3880000,27,40.23076923076923,19.484328401421433
3890000,27,40.07692307692308,21.422351872829314
3900000,25,43.708333333333336,19.411077521754315
3910000,27,40.07692307692308,19.281164736847913
3920000,28,39.74074074074074,19.680019182075476
3930000,28,38.51851851851852,21.575655640645806
3940000,27,39.84615384615385,20.650372147312144
3950000,27,41.30769230769231,18.834847471905388
3960000,29,37.5,20.604264468447163
3970000,28,38.22222222222222,20.102207974053467
3980000,31,33.266666666666666,16.88575994407385
3990000,29,37.82142857142857,17.822645249049575
4000000,28,38.0,20.127372185934036
4010000,25,44.708333333333336,18.604388296552212
4020000,28,38.25925925925926,17.56594473024773
4030000,26,41.44,19.419742531763905
4040000,27,38.80769230769231,19.11507506327287
4050000,25,46.25,18.376275465937052
4060000,33,32.15625,18.88635316670479
4070000,24,46.52173913043478,19.01685651620777
4080000,26,42.56,19.632788900204677
4090000,26,43.84,21.28037593652894
4100000,24,46.608695652173914,18.32731183693457
4110000,27,40.23076923076923,17.633682132842537
4120000,27,41.15384615384615,20.72473866902568
4130000,23,49.04545454545455,16.075043539393246
4140000,28,40.148148148148145,20.74841128001657
4150000,27,42.73076923076923,21.1597544196664
4160000,25,43.458333333333336,15.8875715751513
4170000,26,41.56,19.10409380211477
4180000,23,49.13636363636363,16.96867556449893
4190000,24,48.17391304347826,20.267026494998234
4200000,28,39.74074074074074,18.087426761668187
4210000,25,44.791666666666664,16.825028892166046
4220000,27,39.88461538461539,18.286874071683478
4230000,25,43.75,13.914171432991138
4240000,26,43.72,19.169809597385154
4250000,26,43.16,17.69899432171218
4260000,25,45.166666666666664,19.251984024741162
4270000,23,49.27272727272727,14.129858193272268
4280000,27,39.19230769230769,18.019261554854253
4290000,22,50.523809523809526,12.097300161681284
4300000,23,48.72727272727273,15.757196965144123
4310000,24,47.91304347826087,17.84696550379817
4320000,27,42.0,19.03438184727028
4330000,24,47.26086956521739,18.264285394807725
4340000,25,45.583333333333336,20.57894690103348
4350000,23,50.13636363636363,20.258097044583646
4360000,21,55.55,12.717999056455383
4370000,23,49.72727272727273,20.1949179434778
4380000,24,47.43478260869565,18.89519397591683
4390000,26,41.76,20.394665969316588
4400000,23,51.77272727272727,20.0475158701018
4410000,26,41.96,19.277925199564397
4420000,24,48.30434782608695,19.009001946694934
4430000,24,49.73913043478261,17.811128400413892
4440000,24,48.69565217391305,18.81820298820012
4450000,23,50.5,19.5
4460000,24,48.30434782608695,19.333311605054824
4470000,28,39.666666666666664,18.797162906495576
4480000,27,40.38461538461539,21.679619857362887
4490000,24,48.08695652173913,15.519729500887518
4500000,24,46.69565217391305,19.474475563868534
4510000,24,50.69565217391305,20.975005379299088
4520000,27,44.30769230769231,22.618524114895177
4530000,31,36.93333333333333,22.30386115053226
4540000,23,51.0,19.60983055881551
4550000,28,41.55555555555556,22.62796259847591
4560000,24,49.391304347826086,22.301762711449676
4570000,24,49.17391304347826,18.48066480526641
4580000,25,47.666666666666664,20.290939412018908
4590000,26,45.32,20.08525827566078
4600000,23,51.22727272727273,18.38213514698397
4610000,29,37.25,21.883824750584292
4620000,24,49.30434782608695,19.195639864095714
4630000,26,44.56,19.072661062368827
4640000,23,52.5,20.502217175001075
4650000,24,47.43478260869565,19.519947627683933
4660000,25,48.333333333333336,20.643131760682266
4670000,25,44.875,19.03355042199607
4680000,26,43.96,22.37584411815563
4690000,25,44.458333333333336,20.02910209059696
4700000,25,45.666666666666664,18.427033281447006
4710000,24,48.17391304347826,18.915492095365373
4720000,23,52.63636363636363,17.798226302194614
4730000,25,45.125,19.207881411892707
4740000,25,44.25,17.972780345103352
4750000,24,50.52173913043478,22.05106635539896
4760000,25,46.666666666666664,21.294887231967728
4770000,28,41.48148148148148,22.88840944002229
4780000,25,45.166666666666664,19.852931493582727
4790000,26,44.08,18.648152723527335
4800000,24,48.43478260869565,20.51049802663424
4810000,27,40.0,19.82422760159901
4820000,25,45.25,18.283075051351
4830000,26,45.2,20.42547429069886
4840000,24,47.34782608695652,17.221343419929397
4850000,21,56.65,13.96164388601858
4860000,24,48.52173913043478,19.164889920661622
4870000,26,42.84,21.430221650743604
4880000,24,50.95652173913044,21.020648773485156
4890000,23,50.45454545454545,18.147695252433753
4900000,23,52.77272727272727,16.973058379202072
4910000,24,49.65217391304348,17.79010153611852
4920000,24,50.95652173913044,18.98850512894936
4930000,22,53.38095238095238,14.522482374961443
4940000,25,46.0,21.069330000421623
4950000,26,45.44,21.0961228665364
4960000,25,46.958333333333336,20.0820798364003
4970000,24,48.08695652173913,18.516533254924322
4980000,23,51.27272727272727,18.07354122915549
4990000,21,57.1,13.94238143216574
5000000,24,49.73913043478261,18.394747339353128
5010000,23,49.45454545454545,14.092961727328074
5020000,23,53.86363636363637,19.146078294250934
5030000,26,43.48,21.81947753728306
5040000,24,48.47826086956522,14.544891723085975
5050000,23,52.59090909090909,18.512057719004
5060000,24,49.78260869565217,17.56220378797488
5070000,22,51.666666666666664,17.27462585449243
5080000,24,49.69565217391305,20.881518316046
5090000,22,54.333333333333336,16.371675113797796
5100000,24,47.95652173913044,17.54863616865887
5110000,24,47.130434782608695,17.338833890447457
5120000,22,53.57142857142857,18.448309842758544
5130000,23,51.27272727272727,19.610251999173148
5140000,28,40.7037037037037,19.327230482778194
5150000,23,52.54545454545455,18.46059014305209
5160000,25,44.583333333333336,20.1575392567865
5170000,23,51.22727272727273,18.36729261531293
5180000,24,49.30434782608695,20.458727876234136
5190000,22,53.80952380952381,15.81626362360396
5200000,25,47.333333333333336,19.810911695886745
5210000,22,52.80952380952381,16.64079624817402
5220000,22,54.57142857142857,15.453683267448323
5230000,23,53.81818181818182,16.94546429964604
5240000,22,55.38095238095238,16.890335896956522
5250000,23,53.31818181818182,16.504507273183847
5260000,22,54.80952380952381,16.27624341711694
5270000,23,52.63636363636363,18.49949742448907
5280000,22,52.476190476190474,17.214664423154293
5290000,25,46.5,20.962267689032757
5300000,25,46.75,18.028334180764826
5310000,23,51.0,19.074018502092887
5320000,25,47.833333333333336,19.3016982557379
5330000,25,45.208333333333336,18.850241304084737
5340000,22,52.57142857142857,14.856684974629237
5350000,25,49.25,21.537273891248788
5360000,21,56.2,15.197368193210298
5370000,22,53.23809523809524,17.692895431580283
5380000,24,47.26086956521739,19.59861883178051
5390000,24,49.56521739130435,20.550734858238297
5400000,23,50.63636363636363,17.274641042305216
5410000,25,47.583333333333336,21.577219211216466
5420000,24,50.08695652173913,21.19662205138861
5430000,24,49.95652173913044,18.536634141423995
5440000,20,60.68421052631579,8.473193840011895
5450000,25,47.5,20.238165265985288
5460000,23,50.81818181818182,20.8798214108445
5470000,22,56.61904761904762,16.421461539490647
5480000,22,53.476190476190474,19.13017822240195
5490000,25,47.208333333333336,22.91284058969749
5500000,22,54.95238095238095,16.366272492032103
5510000,24,48.04347826086956,18.54132461116206
5520000,24,50.08695652173913,18.49773909446247
5530000,21,55.3,15.294116515837063
5540000,22,54.285714285714285,17.279613248380457
5550000,21,57.15,15.486364970515194
5560000,25,45.25,17.678258775494076
5570000,26,42.64,18.759275039297226
5580000,24,46.391304347826086,19.31374624330688
5590000,24,48.869565217391305,17.93297751126844
5600000,23,50.95454545454545,16.41085359457208
5610000,24,51.21739130434783,19.00104464345403
5620000,22,52.904761904761905,17.70903660068111
5630000,23,50.95454545454545,16.650081279428345
5640000,22,54.904761904761905,15.528483082647595
5650000,26,44.08,19.295429510638005
5660000,25,45.375,17.172683007225945
5670000,24,49.43478260869565,18.556203900949424
5680000,24,49.91304347826087,16.743364794756268
5690000,23,52.09090909090909,19.305931944986824
5700000,24,50.130434782608695,20.774784774328225
5710000,23,51.81818181818182,18.415991972483546
5720000,26,45.36,19.903527325577244
5730000,24,47.95652173913044,18.89669458298384
5740000,23,50.59090909090909,18.50714626326591
5750000,22,54.76190476190476,17.36417977415072
5760000,23,49.5,16.241781138331305
5770000,22,55.57142857142857,16.563216355962442
5780000,25,46.125,17.6854754436138
5790000,24,47.869565217391305,18.713641496828824
5800000,22,53.57142857142857,15.151839204945288
5810000,24,46.56521739130435,17.18904121806156
5820000,25,46.875,19.723743094723847
5830000,24,47.69565217391305,17.669513865040066
5840000,23,50.63636363636363,17.017492216020372
5850000,24,47.65217391304348,19.21867003418285
5860000,29,39.535714285714285,19.816086796296776
5870000,24,48.69565217391305,19.576904721832626
5880000,25,48.125,20.690804116805126
5890000,24,49.26086956521739,16.852860397917098
5900000,24,50.56521739130435,20.448931272077086
5910000,21,57.8,11.681609478149833
5920000,22,55.23809523809524,18.72331055867642
5930000,24,49.43478260869565,19.923388237591123
5940000,22,52.285714285714285,16.832912367606212
5950000,23,52.5,19.01375100480511
5960000,24,48.56521739130435,18.689281017544282
5970000,25,47.083333333333336,19.68907621556233
5980000,22,54.476190476190474,14.181205025092854
5990000,23,52.72727272727273,16.093990459970453
6000000,24,50.21739130434783,17.65356601921286
6010000,23,51.27272727272727,17.514102936002534
6020000,23,52.95454545454545,16.796853798276068
6030000,26,46.36,21.197886687120487
6040000,22,54.904761904761905,16.250728223696733
6050000,25,47.625,21.513198468227205
6060000,25,46.75,21.46363203188128
6070000,25,48.541666666666664,21.43979781983859
6080000,21,56.25,12.652568909118813
6090000,25,46.166666666666664,18.09389092729612
6100000,27,42.80769230769231,19.195390533966204
6110000,25,46.458333333333336,19.386376588269975
6120000,25,47.583333333333336,19.061122445671682
6130000,22,50.666666666666664,15.73995018245076
6140000,24,50.04347826086956,21.27353583756438
6150000,25,46.958333333333336,20.620538237937005
6160000,22,53.38095238095238,19.052499374788177
6170000,23,51.90909090909091,19.974777484046975
6180000,23,51.18181818181818,16.699581822843683
6190000,24,48.52173913043478,21.18422211318232
6200000,22,54.333333333333336,16.51358267301232
6210000,26,45.6,22.06717018559471
6220000,26,44.76,21.92401423097513
6230000,27,43.84615384615385,22.041381200076835
6240000,27,41.92307692307692,20.665696356937982
6250000,24,48.30434782608695,20.04003554324865
6260000,23,48.63636363636363,19.3403615989169
6270000,23,51.72727272727273,17.822819433579625
6280000,24,48.56521739130435,17.470039165125016
6290000,25,45.458333333333336,18.805981244156218
6300000,26,44.64,19.697471919005242
6310000,25,48.0,18.699376103674332
6320000,23,52.09090909090909,18.28787251135942
6330000,26,43.0,18.93145530591877
6340000,26,44.64,19.46253837504245
6350000,24,47.391304347826086,20.337883115089056
6360000,24,48.56521739130435,20.992392176704566
6370000,29,38.857142857142854,22.479696054303705
6380000,23,51.95454545454545,18.044080552225616
6390000,26,45.08,19.677235578200513
6400000,25,47.75,20.253086184579377
6410000,27,41.61538461538461,20.424489303618085
6420000,24,48.52173913043478,17.40032374815603
6430000,28,41.7037037037037,20.88205824752314
6440000,26,44.68,21.2070177064103
6450000,28,40.77777777777778,21.04903153104821
6460000,25,46.291666666666664,20.62861921107556
6470000,24,48.17391304347826,19.046058987332795
6480000,30,37.55172413793103,19.218500797133405
6490000,26,41.64,19.560940672677273
6500000,26,42.8,20.388231899799454
6510000,29,38.964285714285715,19.415535279875282
6520000,25,46.875,18.731240615613263
6530000,26,45.12,19.84
6540000,24,47.43478260869565,16.918798618456083
6550000,28,40.55555555555556,21.446459318124067
6560000,29,38.17857142857143,20.930247373168832
6570000,24,47.0,18.844904743261736
6580000,26,44.96,23.231840219836222
6590000,23,51.77272727272727,16.88714362569084
6600000,27,42.5,19.561048422429085
6610000,25,44.583333333333336,19.845059558713572
6620000,26,44.36,20.30345783358096
6630000,24,48.0,21.079559437686466
6640000,23,51.72727272727273,18.176362817936273
6650000,33,33.5,19.53842368257992
6660000,26,43.08,18.512525489516552
