num_steps,num_episodes,rew_mean,rew_std,entropy
2490000,77,8.328947368421053,5.779701681189584,1.8949026356395657
2500000,72,9.225352112676056,9.82121472521773,1.9015304984648573
2510000,68,11.134328358208956,9.538446199050497,1.8540340509749866
2520000,79,8.384615384615385,6.475260155610756,1.9235138824766007
2530000,78,8.467532467532468,6.972272385884809,1.9121105373785725
2540000,74,9.191780821917808,7.994274550939353,1.887388725825181
2550000,75,9.162162162162161,7.403481699241292,1.8565507505708196
2560000,77,7.7368421052631575,7.951114488337356,1.8852311391960637
2570000,71,8.571428571428571,7.816779440173974,1.8718401206986477
2580000,75,8.891891891891891,6.785452578201055,1.8226782630124172
2590000,74,8.835616438356164,7.5271448472518845,1.8265709221054578
2600000,75,9.256756756756756,8.738020078185828,1.8543725956203263
2610000,86,7.105882352941176,5.770153488450443,1.9182955454420454
2620000,83,7.329268292682927,5.93060453885704,1.9192836686421952
2630000,71,9.714285714285714,8.111971500976384,1.8626196849622152
2640000,76,8.466666666666667,8.65999743392315,1.892248045933113
2650000,71,9.4,7.162202374768731,1.9147043922791316
2660000,73,9.069444444444445,8.80550078847322,1.8730036091830111
2670000,69,9.25,9.644222592400318,1.8729207497841824
2680000,71,10.3,9.797011206047925,1.8764342500818103
2690000,68,10.985074626865671,7.189321553346735,1.838310465999352
2700000,75,8.337837837837839,6.226093797374356,1.9223829545659261
2710000,78,8.571428571428571,7.884603723793708,1.8789906634505493
2720000,65,10.234375,7.942650273011837,1.8568623004242586
2730000,76,8.6,7.225879415914254,1.8841537835461237
2740000,64,10.80952380952381,9.180478154122582,1.8496037966318406
2750000,71,9.642857142857142,10.098140867486046,1.8483081831419652
2760000,66,11.107692307692307,7.438203002427766,1.7618270195002588
2770000,74,9.04109589041096,9.787381247082212,1.902650297878245
2780000,79,8.012820512820513,8.115344108134009,1.8430513521549388
2790000,67,10.242424242424242,8.533464616758712,1.8492902593928
2800000,70,9.985507246376812,9.516564892407176,1.8691800890254824
2810000,78,8.74025974025974,7.670829544877202,1.8472429313372558
2820000,75,9.121621621621621,8.466073314727632,1.832628375168471
2830000,77,8.092105263157896,5.120078205557502,1.8596531875445412
2840000,67,10.333333333333334,9.910712498212337,1.8025913849803386
2850000,75,8.297297297297296,9.347249530021074,1.7924939523985242
2860000,68,10.835820895522389,8.83614864257009,1.7832623976349744
2870000,71,9.371428571428572,9.676438879451215,1.8403825007849761
2880000,67,10.969696969696969,9.990858999332152,1.8056511918636793
2890000,67,10.212121212121213,10.20028988226694,1.8540950806083594
2900000,72,9.19718309859155,8.067705955785083,1.830667769643545
2910000,76,8.613333333333333,7.258821453162276,1.8955469726579068
2920000,74,9.205479452054794,7.860006107058852,1.846210338219062
2930000,73,8.819444444444445,7.276916297613237,1.8352911692974994
2940000,83,8.170731707317072,7.791184634007191,1.814381411217061
2950000,74,8.698630136986301,7.280457857623104,1.8224678842673894
2960000,58,12.894736842105264,10.90579149299319,1.8180044879536927
2970000,74,9.561643835616438,9.723557471447588,1.86011281161407
2980000,71,9.571428571428571,8.04375787902188,1.8469333604306595
2990000,71,9.614285714285714,7.7372805431935605,1.823100553468016
3000000,67,10.348484848484848,7.898009768946635,1.804405076561276
3010000,77,8.486842105263158,7.313458072284905,1.8539508183531639
3020000,68,11.059701492537313,9.843371278167277,1.7846888164317904
3030000,67,10.333333333333334,8.861447541189447,1.817549264388634
3040000,67,10.303030303030303,8.361110729768226,1.8469202866195984
3050000,81,7.5875,6.776233743754712,1.8528388429997837
3060000,75,8.486486486486486,7.72192953628372,1.827244688071902
3070000,74,9.602739726027398,8.576392775628136,1.7896281536386385
3080000,73,8.680555555555555,7.385846804848538,1.8354474998669688
3090000,75,8.472972972972974,9.445752617593955,1.824133738724996
3100000,79,8.08974358974359,7.064149099386022,1.8216283715083097
3110000,69,10.602941176470589,12.29076614885954,1.7934881914070073
3120000,67,10.43939393939394,9.515742598896216,1.7896800773137773
3130000,65,10.40625,9.190210059487216,1.8286662718760374
3140000,66,11.015384615384615,8.317714752155476,1.8312441188745334
3150000,69,9.323529411764707,8.148332879781188,1.7840655912183392
3160000,64,10.936507936507937,10.86113358384508,1.7792151246074275
3170000,75,8.864864864864865,7.939508331710854,1.8540941808725857
3180000,69,10.411764705882353,7.608500072708246,1.8345675905320313
3190000,72,8.915492957746478,6.379426613099507,1.8948847809342482
3200000,60,12.40677966101695,13.271760058603594,1.817806396314566
3210000,71,10.071428571428571,9.455642953996804,1.8379016510154382
3220000,76,8.346666666666666,8.545553749692813,1.8650895929553444
3230000,69,10.058823529411764,8.07298026633429,1.8563062554006635
3240000,72,9.492957746478874,8.134214366760434,1.855752947137092
3250000,66,11.692307692307692,8.62362243522555,1.8374221349950346
3260000,63,12.0,9.839026964741139,1.8530572179641998
3270000,74,8.493150684931507,7.514594544556271,1.8500979536465725
3280000,68,10.477611940298507,8.464779019526125,1.8591802148548973
3290000,71,9.857142857142858,9.938792272541704,1.8729933461882668
3300000,76,8.92,8.118719110795741,1.9116997725519265
3310000,71,9.714285714285714,9.141964242113488,1.934536755190299
3320000,72,10.32394366197183,9.150963387884548,1.9243477964456128
3330000,74,8.986301369863014,7.976838304355539,1.9150584697170685
3340000,76,8.4,6.815668223537098,1.9071851790744483
3350000,64,10.698412698412698,10.994421270252257,1.8490636548318398
3360000,76,9.12,7.9865887586628626,1.8595581498851534
3370000,75,8.486486486486486,7.840027653086992,1.860588349282739
3380000,82,8.17283950617284,9.233313442225919,1.898999246363583
3390000,68,10.104477611940299,8.201081705788642,1.8752199782909906
3400000,74,9.465753424657533,10.639912183926441,1.8871488998770416
3410000,72,9.380281690140846,8.694123314189925,1.9093570831653734
3420000,62,11.245901639344263,11.472927131901942,1.8876386253373756
3430000,74,8.684931506849315,8.06119864694114,1.9073707284309454
3440000,71,10.728571428571428,9.91812399970223,1.8889457954331483
3450000,62,11.819672131147541,9.029111745287874,1.8692832324773845
3460000,73,9.666666666666666,8.591015979239916,1.8942397147648342
3470000,78,8.506493506493506,8.386171946263413,1.897784795425432
3480000,83,7.280487804878049,6.986527785227345,1.9373165312136018
3490000,74,9.452054794520548,8.07166716647265,1.8467991436491336
3500000,65,10.875,9.09756148646438,1.8402674210667065
3510000,63,11.161290322580646,8.232887527759933,1.8142394587538802
3520000,72,8.67605633802817,8.439969708054786,1.8496199185739794
3530000,75,9.0,7.074888978214008,1.8743029562006133
3540000,67,10.803030303030303,12.001539922619648,1.8315113823134117
3550000,75,8.932432432432432,9.379867862091634,1.8643594367734437
3560000,70,9.753623188405797,8.252194784211273,1.8858769377695324
3570000,70,10.652173913043478,7.773656903344377,1.9121202590072575
3580000,73,9.875,7.938894234505626,1.8917320320151658
3590000,71,9.8,11.523392357659763,1.9466593517971806
3600000,77,8.68421052631579,7.4147976625617575,1.9352689154260003
3610000,68,10.567164179104477,9.037606142886553,1.8938782042189335
3620000,71,9.971428571428572,9.540846665890863,1.8808025308069998
3630000,74,8.36986301369863,6.4266287830775894,1.908037424654477
3640000,63,11.290322580645162,10.733407444973507,1.8761928160390424
3650000,68,9.611940298507463,9.173217381636832,1.9197888133044843
3660000,78,8.311688311688311,8.09723335829557,1.9279749582589012
3670000,74,8.904109589041095,8.163004388429819,1.912296991357928
3680000,69,9.411764705882353,8.200135031380396,1.9023005765584884
3690000,63,10.564516129032258,9.872772868890866,1.8872118689547537
3700000,68,10.701492537313433,10.537799658986186,1.8938988239665058
3710000,71,9.428571428571429,9.731497357361125,1.9076756983952181
3720000,73,9.652777777777779,8.483905878227157,1.9053219336339298
3730000,69,10.294117647058824,9.955871491869999,1.909683559046893
3740000,70,9.594202898550725,9.964165999960768,1.911198639424552
3750000,70,9.507246376811594,7.948426493458134,1.894753787804411
3760000,65,11.5,9.812300953395182,1.8759305643352662
3770000,72,10.028169014084508,9.238577768396055,1.8422860787282693
3780000,76,9.573333333333334,7.086462838084707,1.8534976059142614
3790000,70,10.376811594202898,10.781225561905158,1.8188990853056815
3800000,71,9.985714285714286,9.40895144779368,1.8129467812472777
3810000,64,11.777777777777779,8.321790948199666,1.7871002954499937
3820000,76,8.813333333333333,7.7333793102081545,1.827186691517351
3830000,71,9.428571428571429,7.118530001886281,1.8521740127351793
3840000,67,11.227272727272727,8.815955670269974,1.8067561591911134
3850000,64,11.968253968253968,9.152965091556187,1.8236652154932698
3860000,61,12.933333333333334,11.159251269188665,1.7931508441171882
3870000,62,12.131147540983607,10.05635825267281,1.782030339325939
3880000,70,10.217391304347826,6.558255258472843,1.790235686838791
3890000,67,11.212121212121213,9.235168537969493,1.817842160953617
3900000,75,8.662162162162161,7.6144901464195005,1.8236023024571721
3910000,71,10.228571428571428,7.764702972097384,1.8277115494571807
3920000,66,11.292307692307693,13.248771295044774,1.823752863708394
3930000,63,12.290322580645162,10.701804335016314,1.802784758072629
3940000,74,9.10958904109589,7.099221728202415,1.8197647008545486
3950000,72,9.647887323943662,7.409735870963617,1.8699472251754499
3960000,59,12.689655172413794,11.24830546096446,1.8289070280116058
3970000,68,11.059701492537313,12.860770614796598,1.8664332852116856
3980000,66,11.584615384615384,10.0535371619871,1.8554969220757342
3990000,73,9.291666666666666,8.352374080330561,1.8794507036355568
4000000,67,10.575757575757576,9.196607750852957,1.878032297465807
4010000,71,9.371428571428572,8.812606925100344,1.920648451836229
4020000,70,9.710144927536232,9.039529052237311,1.9128127437921834
4030000,66,10.615384615384615,10.18851888940504,1.9054266542970222
4040000,69,10.338235294117647,9.287262456969582,1.8940577852209732
4050000,77,8.43421052631579,6.616040170269981,1.9586541411552418
4060000,67,10.575757575757576,9.690765060426447,1.8678381406848952
4070000,76,8.746666666666666,8.645759397274224,1.9056608942136846
4080000,69,10.617647058823529,13.662991460150241,1.8499014656326436
4090000,68,10.761194029850746,10.75519943990827,1.8554091285384475
4100000,70,10.014492753623188,8.96772433871408,1.8874175363816597
4110000,71,9.742857142857142,7.967228796380682,1.8121182610798798
4120000,51,16.3,17.565022060902745,1.791018232752761
4130000,66,11.046153846153846,9.251080218390747,1.8332339726726379
4140000,75,8.5,5.877694896581252,1.868893151927316
4150000,67,10.651515151515152,9.363844755943298,1.8417198528832923
4160000,73,8.944444444444445,7.833136325339807,1.8844765042140288
4170000,66,11.261538461538462,8.892999706903304,1.866216992814285
4180000,73,8.75,7.54937451419358,1.8854594777229574
4190000,71,9.557142857142857,7.369116470176083,1.9058513448852532
4200000,70,10.753623188405797,9.111874394900743,1.8640255070638687
4210000,60,11.983050847457626,12.12853691264871,1.8526057130044458
4220000,71,9.9,9.154468073803399,1.8477027114179425
4230000,68,10.835820895522389,10.599348071934006,1.8848304581424458
4240000,75,8.486486486486486,6.493745937736665,1.8850500767837521
4250000,73,9.875,10.386874061900325,1.8348034224119028
4260000,70,9.608695652173912,9.488692570869489,1.877166437342889
4270000,73,10.23611111111111,10.882571509267512,1.8637315621019614
4280000,69,9.970588235294118,8.626175262187713,1.8548318578191259
4290000,72,10.140845070422536,7.790018486386945,1.8388899318872995
4300000,76,9.733333333333333,7.131775530835377,1.8145142732981843
4310000,76,9.573333333333334,7.337889493731984,1.8388382179176435
4320000,68,11.238805970149254,9.729305711049934,1.8299422385656108
4330000,71,8.885714285714286,6.9704331842081535,1.8478893929039335
4340000,67,10.818181818181818,9.932970947593173,1.813639962307753
4350000,74,9.767123287671232,9.783296567339978,1.8341599926390522
4360000,59,12.189655172413794,12.708206548297735,1.8175830562143394
4370000,73,8.541666666666666,7.560749338230673,1.7936168437044766
4380000,69,9.588235294117647,8.11540889861352,1.8158382606146986
4390000,66,10.046153846153846,8.748504521399457,1.8192423407374354
4400000,63,12.887096774193548,9.75689142508808,1.8088536494781877
4410000,67,10.166666666666666,9.994821891682946,1.824372929877325
4420000,64,11.285714285714286,9.10159339168553,1.8279437871871294
4430000,65,11.890625,10.63619584764097,1.7711876069176304
4440000,69,9.529411764705882,7.833695297043434,1.8174848026413961
4450000,73,9.847222222222221,7.113484304517532,1.8246432932642018
4460000,67,10.636363636363637,8.072843297009525,1.8109412784601948
4470000,77,8.894736842105264,6.798952990928323,1.7944606834320476
4480000,73,8.98611111111111,6.785386780827759,1.7617301659283298
4490000,69,10.220588235294118,9.076222309897721,1.75454821814922
4500000,69,10.235294117647058,8.79023128762636,1.7714416721772923
4510000,73,9.152777777777779,6.378478837775557,1.7925537195840673
4520000,69,10.470588235294118,11.071253965105381,1.7348604886688885
4530000,68,10.283582089552239,8.43200365726303,1.7745354802413378
4540000,66,10.661538461538461,10.142487819642556,1.7694338410438661
4550000,63,11.919354838709678,11.012161000745836,1.7737984846004893
4560000,79,8.166666666666666,7.451409549441252,1.8226005133610361
4570000,73,8.847222222222221,8.023679749865087,1.8406224599467875
4580000,76,8.933333333333334,6.285079333009426,1.8249110916242677
4590000,77,9.131578947368421,6.69906141356494,1.8256363044986537
