num_steps,num_episodes,rew_mean,rew_std,entropy
10000,143,0.19014084507042253,0.5925963235608852,2.6985422825281615
20000,143,0.2323943661971831,0.5262877293389685,2.691766009010537
30000,140,0.26618705035971224,0.5307187954390788,2.676832683850075
40000,137,0.25,0.6388178420286316,2.6630881644603677
50000,131,0.3153846153846154,0.6080816668914361,2.664447109100747
60000,133,0.3484848484848485,0.6028323110326594,2.649041510984458
70000,134,0.44360902255639095,0.5805563035337131,2.638804245469517
80000,138,0.40145985401459855,0.585217584024159,2.6352755630576934
90000,130,0.5891472868217055,0.7534149962677713,2.619841494810887
100000,133,0.6590909090909091,0.5617821406503761,2.5920216991890075
110000,130,0.8682170542635659,0.7406245527129418,2.5551727814157794
120000,132,0.8778625954198473,0.7518212062439774,2.541950484401339
130000,126,0.944,0.7408535617785744,2.5224231497262077
140000,124,1.032520325203252,0.75368967055784,2.5170050228482723
150000,116,1.3478260869565217,0.942185048388281,2.5029516111377483
160000,109,1.7592592592592593,1.4133645854142358,2.4748102455650076
170000,104,1.8640776699029127,1.73512285840894,2.4445875487761266
180000,98,2.6391752577319587,1.7301782698824384,2.4090147934655897
190000,92,2.758241758241758,1.9405485762324497,2.379427531735285
200000,97,2.375,1.9803724397193574,2.364251953512046
210000,88,3.1954022988505746,2.268419270677474,2.3524338201818935
220000,89,2.8068181818181817,2.1891154011767906,2.3640915570758563
230000,81,3.4625,2.423549824121633,2.3446588550153744
240000,77,3.8421052631578947,2.714738678801852,2.3416133607634797
250000,74,4.424657534246576,2.704222007073222,2.3603315265627725
260000,72,4.352112676056338,2.742973566643344,2.3475455673951013
270000,76,4.04,2.70032096857639,2.3232177533821985
280000,75,4.486486486486487,2.6975626798981978,2.331385537941536
290000,74,4.410958904109589,2.754003891912154,2.3115289929048064
300000,67,5.303030303030303,3.1573372794257226,2.329565805328636
310000,67,5.575757575757576,2.599886979248685,2.318263845045193
320000,63,5.806451612903226,3.0996290604159102,2.3154377044665866
330000,72,4.957746478873239,2.5199855785318945,2.261537237664958
340000,72,5.126760563380282,2.867641605795575,2.2377213050831726
350000,60,6.508474576271187,3.0608123512155454,2.2676346366150137
360000,58,7.0701754385964914,3.468452555119651,2.2509947465022937
370000,60,6.559322033898305,3.152997962341786,2.262982336132296
380000,53,7.711538461538462,3.254207563125826,2.2518086900917935
390000,62,6.540983606557377,3.6645120020059982,2.250924653759307
400000,61,6.466666666666667,3.551838334659329,2.2571452327454793
410000,51,8.26,3.3395209237254373,2.2669606804104894
420000,63,6.225806451612903,4.577009006590438,2.2599241629459166
430000,59,6.931034482758621,4.382024681486375,2.223498047095603
440000,56,7.3090909090909095,4.743886888398306,2.17333169687032
450000,58,7.4035087719298245,4.815397996423362,2.167974028419516
460000,56,7.781818181818182,4.01221276101722,2.1263207604215006
470000,52,9.176470588235293,5.659300456849738,2.151535080171543
480000,45,10.409090909090908,5.301449980979398,2.136087440762658
490000,51,9.22,5.448999908240044,2.1159867781863047
500000,49,9.583333333333334,6.330591511769566,2.085716604402538
510000,49,10.791666666666666,6.57950838251275,2.0782658135506455
520000,46,11.422222222222222,7.206444303966613,2.0546681580201778
530000,53,8.807692307692308,7.834927866582833,2.037356939991543
540000,47,11.130434782608695,7.464724857773958,1.993128915618291
550000,41,14.15,8.332316604642433,1.9682481007209434
560000,42,13.390243902439025,8.251764183229762,1.9999928596219994
570000,46,12.155555555555555,8.350530403794203,2.0037142777325476
580000,53,9.557692307692308,7.7618729439248835,2.026136331068878
590000,48,11.27659574468085,7.91363522368822,1.9931685473617995
600000,47,11.58695652173913,8.071894575723094,1.9761920686326677
610000,45,12.318181818181818,8.061617047558611,1.9352072825043578
620000,49,10.770833333333334,7.539450641275014,1.9311996386238686
630000,45,12.454545454545455,8.747608882261757,1.8930183352783359
640000,51,10.82,8.624824635898403,1.9110891146559366
