num_steps,num_episodes,rew_mean,rew_std,entropy
10000,129,1.546875,1.7627188472286215,2.705887182012048
20000,125,1.3870967741935485,1.9498125526918622,2.6933553911706642
30000,117,2.1551724137931036,2.598419440922335,2.688541474152046
40000,117,2.2586206896551726,2.1460496573904644,2.6736231767415366
50000,115,2.412280701754386,2.6117528009243807,2.6472767870181375
60000,111,2.3181818181818183,3.0209324815115015,2.634275290597772
70000,117,2.2672413793103448,2.221981713434986,2.6076325674385146
80000,100,3.1616161616161618,2.9600268586928813,2.5850121242147877
90000,110,2.5779816513761467,2.068964985144764,2.559977864050341
100000,104,2.796116504854369,3.063595271315488,2.514851344683057
110000,101,3.36,3.4800000000000004,2.5009983960524615
120000,105,3.076923076923077,3.1184695077883826,2.481062030554025
130000,109,2.9166666666666665,2.694730798071317,2.4547842025767297
140000,110,2.9174311926605503,3.0262716346576424,2.452959337402345
150000,101,3.18,3.1221146679774594,2.448529281712326
160000,105,2.9423076923076925,2.5825856269851073,2.4252307534439925
170000,107,3.1792452830188678,3.1044617004031796,2.421706700944879
180000,109,2.787037037037037,2.7757245498078578,2.4698881260915084
190000,107,3.009433962264151,3.219912347977486,2.483903772759123
200000,108,3.0093457943925235,3.098070931603837,2.466428886435153
210000,105,3.125,2.6735438164469154,2.457065976472513
220000,101,2.93,2.558339305096179,2.420960982884695
230000,100,3.8181818181818183,3.3705906815719593,2.3829095881085776
240000,105,3.105769230769231,2.9997380309683495,2.3775417889818278
250000,110,3.0091743119266057,2.6630168890314474,2.3785705468455367
260000,104,3.2427184466019416,3.672162452298031,2.370660617298937
270000,101,3.07,2.7064921947051683,2.348433797854265
280000,96,3.4842105263157896,3.124986426563319,2.3608138519362716
290000,105,2.8173076923076925,3.167638112698127,2.352534082406159
300000,106,3.0476190476190474,3.2023234195575427,2.3374690528558824
310000,105,3.394230769230769,2.9884980445250715,2.32710814744007
320000,104,3.495145631067961,3.574108039743967,2.3100687845784726
330000,111,3.2,3.2468166227580797,2.292859111291429
340000,105,3.6923076923076925,3.5139199103130783,2.28676537892447
350000,106,3.323809523809524,2.550425690314081,2.307538310921255
360000,108,3.4766355140186915,2.9397240457704203,2.2849571436562472
370000,110,3.4128440366972477,3.2260721400395975,2.2705227206398284
380000,106,3.6095238095238096,2.984069570538539,2.272663332572929
390000,103,2.9901960784313726,2.5029202475258407,2.273919083628949
400000,107,2.9150943396226414,2.8619755827719873,2.2995948306517997
410000,109,3.324074074074074,3.349485045284888,2.2896590920538302
420000,106,3.5238095238095237,3.383701095926761,2.285951376671221
430000,101,3.78,3.303271106040193,2.3067020281816863
440000,102,3.3069306930693068,3.411519722495933,2.3096973278395057
450000,103,3.107843137254902,2.7791480664754227,2.312522475795554
460000,100,3.313131313131313,2.96323078067243,2.3274448722242584
470000,101,3.31,2.8484908284914656,2.3138916498370357
480000,101,3.61,2.8562037742430073,2.3233267208862007
490000,106,3.1619047619047618,2.7014063692606647,2.3417908183273997
500000,100,3.595959595959596,2.685235320347221,2.3272085359678716
510000,105,2.923076923076923,2.5294127765319048,2.3228795048591846
520000,101,3.67,3.467145800222425,2.318769050056675
530000,103,3.372549019607843,3.28072675063056,2.291967758569648
540000,100,3.707070707070707,2.7716185157811153,2.297202735477017
550000,101,3.95,3.424543765233553,2.2653762853407287
560000,101,3.63,3.5345579638761055,2.2580229863236325
570000,103,3.588235294117647,3.2909648778116165,2.247210845902285
580000,101,3.53,2.655014124256216,2.2741255066417088
590000,99,3.806122448979592,3.300148924485342,2.2752351515336473
600000,97,4.385416666666667,3.7951992472581577,2.2710293579959626
610000,100,3.6464646464646466,2.9993707465087995,2.28658512390397
620000,97,4.0,3.442988043352266,2.277696273635924
630000,95,4.223404255319149,3.3522118938483723,2.2813307457425256
640000,101,3.85,3.6314597615834874,2.2749688638241437
650000,99,3.7653061224489797,3.24446473811957,2.2363586325116827
660000,100,4.070707070707071,3.343174941873399,2.2307155456934202
670000,106,3.5047619047619047,3.064773151004848,2.2462085187390817
680000,98,4.144329896907217,3.467045715628915,2.241474669413624
690000,105,3.8365384615384617,2.731970889454791,2.2392516650150474
700000,102,3.366336633663366,3.085330260664301,2.22890106384121
710000,96,4.11578947368421,4.342842042753829,2.2095736986035424
720000,102,4.03960396039604,3.377035996311019,2.1987661668042153
730000,96,3.957894736842105,3.5804021810954914,2.1644443944670555
740000,100,3.888888888888889,3.222048062169006,2.1317196344621148
750000,92,4.604395604395604,4.907673115024749,2.114406254800631
760000,97,4.25,4.469806110634629,2.132154294698541
770000,93,4.543478260869565,3.9215487276636574,2.116521747678371
780000,95,4.9361702127659575,5.044079129920541,2.091095107272268
790000,88,4.9655172413793105,3.9637677300163325,2.1009735797953684
800000,92,4.483516483516484,4.16252944381267,2.119622308339471
810000,91,5.111111111111111,4.624678834361112,2.1001043277629274
820000,95,4.531914893617022,4.065166316923118,2.1169614560203014
830000,95,4.585106382978723,3.711424497035242,2.1304377456859163
840000,93,5.510869565217392,4.095316957573219,2.1236322457541768
850000,96,4.768421052631579,3.7344840595637487,2.11488901687574
860000,96,4.8,3.84598218240392,2.13458730952115
870000,93,5.130434782608695,5.108001803020408,2.1303252139729683
880000,87,5.337209302325581,4.088015567702003,2.138008508012725
890000,87,5.511627906976744,5.308492945264114,2.1091164102380464
900000,86,5.858823529411764,4.553351554692745,2.0934561773829876
910000,91,5.622222222222222,4.817970475851097,2.1138597205265266
920000,81,6.15,6.366121268087815,2.119961803342679
930000,87,5.825581395348837,5.415721860161451,2.109068074082352
940000,82,6.234567901234568,5.443926517175059,2.0839648081540108
950000,91,5.4222222222222225,4.330711457531552,2.090256265642216
960000,97,5.21875,4.141263708599909,2.089833374685937
970000,92,5.395604395604396,5.349086644597305,2.0823947147427995
980000,85,5.964285714285714,5.912952748338315,2.0706739377290404
990000,99,4.63265306122449,4.146273849954578,2.0739085010477063
1000000,89,5.7272727272727275,5.282318862202799,2.079749938109916
1010000,89,5.340909090909091,4.324576604699859,2.080549360143183
1020000,88,5.563218390804598,3.9237008961464426,2.0728278070572212
1030000,91,5.133333333333334,4.798610910114162,2.074549539458051
1040000,82,7.0246913580246915,5.438716507634789,2.051189045718791
1050000,87,5.651162790697675,4.445450880578788,2.0684138527251226
1060000,90,5.696629213483146,4.090011110619294,2.071535967955921
1070000,94,5.290322580645161,4.965646814166156,2.061507556271545
1080000,90,5.943820224719101,4.450374433336405,2.051104233423637
1090000,78,7.571428571428571,5.637141606492709,2.0224607350936665
1100000,92,5.65934065934066,4.865712692384368,1.9772631138733165
1110000,88,5.862068965517241,4.941432650448846,1.9947101227265447
1120000,80,6.329113924050633,5.179613198469117,1.9954410535807365
1130000,85,6.9523809523809526,7.9175885607159495,1.9903964905247806
1140000,86,5.823529411764706,4.462066180826559,1.9462293642411779
1150000,81,7.475,6.511480246457022,1.943405880367382
1160000,82,6.172839506172839,5.01796801985782,1.9410050807723565
1170000,75,7.27027027027027,5.5392879269599975,1.895510020182029
1180000,85,5.892857142857143,4.768492467034342,1.9212569478745016
1190000,85,6.488095238095238,5.146644879408257,1.9284216871381898
1200000,85,6.011904761904762,5.283609083127806,1.9253883270099355
1210000,84,6.313253012048193,4.7969059074973,1.9073646344002628
1220000,81,6.975,6.214851164750448,1.8809621088470552
1230000,85,6.130952380952381,6.7042626133086864,1.8555769761281171
1240000,79,6.884615384615385,6.66598862429651,1.833261501229514
1250000,86,5.882352941176471,5.118390750561404,1.8612611368405618
1260000,78,7.662337662337662,7.925973068386577,1.8862540418522897
1270000,86,6.764705882352941,6.557702357351426,1.8593450628001607
1280000,83,6.817073170731708,6.16664522936823,1.8263190570383583
1290000,87,6.6395348837209305,6.026902460803471,1.8129044683073703
1300000,81,7.15,6.736282357502542,1.7981472570377304
1310000,84,6.734939759036145,5.087391305725936,1.7899366669411532
1320000,86,6.588235294117647,5.7502820752235,1.786272273325135
1330000,90,6.752808988764045,6.235600759243912,1.782311757607928
1340000,77,7.881578947368421,6.456264002915793,1.7579470519846851
1350000,76,7.48,5.226496595872485,1.7656077676993438
1360000,83,7.2560975609756095,7.341514058653615,1.864028751459653
1370000,79,8.397435897435898,6.138027210819667,1.8566775113254295
1380000,86,6.647058823529412,6.228409073332859,1.8807111908095158
1390000,78,7.220779220779221,6.45387908447089,1.9058569243950614
1400000,81,6.9,6.309912836165013,1.9548144995647119
1410000,84,7.0602409638554215,6.542446021323862,1.9568940676592539
1420000,81,6.9125,6.303161409166038,1.95118599082047
1430000,85,6.654761904761905,5.013063998952774,1.951640927704807
1440000,80,8.113924050632912,6.688337368414168,1.937931706073673
1450000,80,7.493670886075949,5.513788051466446,1.9255391798804675
1460000,86,6.870588235294117,5.515301144344049,1.9287256665211532
1470000,78,6.883116883116883,5.722986292419496,1.9295400149607522
1480000,77,7.5131578947368425,5.711238738000511,1.912045088231612
1490000,77,7.9605263157894735,6.182404551530186,1.8931877761320404
1500000,72,8.901408450704226,7.107137712678068,1.8627775042739665
1510000,80,6.7974683544303796,5.029985396046553,1.8772940204755848
1520000,75,8.716216216216216,8.258525930687943,1.848384236155628
1530000,86,6.364705882352941,4.759750509585015,1.8319157227443164
1540000,80,7.620253164556962,5.542251513116478,1.7873325934082427
1550000,76,8.2,7.418894796396563,1.8478179973186522
1560000,80,7.962025316455696,6.224579774285785,1.8591308927331316
1570000,74,8.821917808219178,6.926903013837246,1.8549971697350172
1580000,75,8.216216216216216,9.19352044188801,1.845912878892021
1590000,74,8.726027397260275,7.7605611186280665,1.8227004216900284
1600000,78,7.8441558441558445,5.74357898980037,1.8322352512180227
1610000,75,8.64864864864865,6.454481854625309,1.7930499742681731
1620000,79,8.051282051282051,8.188324138827086,1.8105035867502826
1630000,81,8.45,7.489826433235953,1.8344699871255878
1640000,74,8.506849315068493,8.161257101111614,1.8087330226459446
1650000,85,7.214285714285714,5.8798919421789275,1.7788749471964143
1660000,74,9.246575342465754,7.060949569262337,1.8185699073365351
1670000,75,8.513513513513514,8.049245798551134,1.81750770705926
